review_id,transaction_id,customer_id,product_id,store_id,review_date,rating,sentiment,review_text
R05923,T0029850,C06375,P0126,S019,2022-08-28,3,Neutral,Met my basic expectations.
R05924,T0057625,C08789,P0208,S007,2023-03-06,4,Positive,"Perfect for my needs, love the quality."
R05925,T0083121,C03970,P0217,S007,2023-09-16,5,Positive,"Amazing product, exceeded my expectations!"
R05926,T0053611,C00604,P0132,S016,2023-01-30,3,Neutral,Nothing special but gets the job done.
R05927,T0083308,C08644,P0008,S020,2023-09-18,4,Positive,Fast shipping and excellent quality.
R05928,T0103942,C06153,P0049,S006,2024-01-27,3,Neutral,"Product works fine, delivery was slow."
R05929,T0060339,C03030,P0153,S024,2023-03-28,2,Negative,"Terrible quality, complete waste of money."
R05930,T0063431,C03451,P0157,S022,2023-04-21,4,Positive,Best purchase I've made this year.
R05931,T0032244,C02309,P0221,S013,2022-09-15,4,Positive,"Will definitely buy again, very satisfied."
R05932,T0107125,C05169,P0094,S025,2024-02-25,5,Positive,"Great value for money, highly recommend."
R05933,T0109121,C01437,P0024,S025,2024-03-12,3,Neutral,Nothing special but gets the job done.
R05934,T0146934,C02626,P0117,S005,2024-12-08,4,Positive,Incredibly impressed with this item.
R05935,T0052207,C04613,P0179,S004,2023-01-17,4,Positive,"Perfect for my needs, love the quality."
R05936,T0049860,C04723,P0145,S016,2022-12-29,3,Neutral,"Average experience, could be better."
R05937,T0009087,C06860,P0224,S018,2022-03-22,4,Positive,"Amazing product, exceeded my expectations!"
R05938,T0048707,C03384,P0153,S014,2022-12-23,5,Positive,"Will definitely buy again, very satisfied."
R05939,T0095753,C01257,P0164,S017,2023-12-04,3,Neutral,Met my basic expectations.
R05940,T0106252,C06740,P0076,S007,2024-02-16,5,Positive,"Perfect for my needs, love the quality."
R05941,T0122029,C06733,P0002,S001,2024-06-17,3,Neutral,"Decent product, does what it says."
R05942,T0054697,C07390,P0137,S007,2023-02-08,3,Neutral,OK quality for the price.
R05943,T0101658,C09318,P0194,S016,2024-01-05,5,Positive,"Will definitely buy again, very satisfied."
R05944,T0020435,C04980,P0087,S015,2022-06-15,2,Negative,"Terrible quality, complete waste of money."
R05945,T0141600,C00141,P0112,S017,2024-11-08,5,Positive,"Will definitely buy again, very satisfied."
R05946,T0050767,C09184,P0021,S013,2023-01-04,2,Negative,"Arrived damaged, very frustrating experience."
R05947,T0148144,C02771,P0080,S011,2024-12-14,4,Positive,Best purchase I've made this year.
R05948,T0033375,C03355,P0156,S007,2022-09-23,5,Positive,Fast shipping and excellent quality.
R05949,T0012787,C00023,P0144,S020,2022-04-18,5,Positive,Best purchase I've made this year.
R05950,T0022351,C09263,P0121,S014,2022-06-28,4,Positive,Fast shipping and excellent quality.
R05951,T0094422,C01415,P0159,S012,2023-11-27,3,Neutral,"Product works fine, delivery was slow."
R05952,T0011984,C09269,P0012,S018,2022-04-12,3,Neutral,"Average experience, could be better."
R05953,T0117062,C09229,P0139,S014,2024-05-12,3,Neutral,Met my basic expectations.
R05954,T0010004,C08681,P0088,S021,2022-03-29,4,Positive,Fast shipping and excellent quality.
R05955,T0005176,C02175,P0072,S012,2022-02-17,4,Positive,"Perfect for my needs, love the quality."
R05956,T0048112,C06334,P0091,S012,2022-12-20,3,Neutral,Nothing special but gets the job done.
R05957,T0033042,C09853,P0005,S022,2022-09-21,5,Positive,Incredibly impressed with this item.
R05958,T0028416,C01146,P0185,S022,2022-08-16,3,Neutral,"Decent product, does what it says."
R05959,T0122939,C06579,P0083,S018,2024-06-23,3,Neutral,"Decent product, does what it says."
R05960,T0000111,C03177,P0100,S023,2022-01-02,4,Positive,"Amazing product, exceeded my expectations!"
R05961,T0045922,C03147,P0093,S013,2022-12-09,3,Neutral,Nothing special but gets the job done.
R05962,T0072843,C08326,P0165,S009,2023-06-28,3,Neutral,Met my basic expectations.
R05963,T0111044,C07083,P0010,S013,2024-03-27,3,Neutral,Nothing special but gets the job done.
R05964,T0149916,C07167,P0056,S021,2024-12-23,5,Positive,"Amazing product, exceeded my expectations!"
R05965,T0030862,C04658,P0075,S019,2022-09-05,5,Positive,Fast shipping and excellent quality.
R05966,T0066242,C04500,P0031,S018,2023-05-12,4,Positive,"Will definitely buy again, very satisfied."
R05967,T0069947,C06380,P0208,S002,2023-06-08,5,Positive,"Amazing product, exceeded my expectations!"
R05968,T0121574,C00972,P0145,S015,2024-06-13,5,Positive,"Great value for money, highly recommend."
R05969,T0099917,C02370,P0086,S013,2023-12-26,3,Neutral,"Decent product, does what it says."
R05970,T0086750,C02529,P0152,S021,2023-10-11,3,Neutral,"Average experience, could be better."
R05971,T0010937,C00938,P0059,S012,2022-04-05,4,Positive,Outstanding service and product quality!
R05972,T0001718,C01589,P0084,S004,2022-01-16,4,Positive,Best purchase I've made this year.
R05973,T0030095,C02252,P0167,S019,2022-08-30,1,Negative,"Poor customer service, won't buy again."
R05974,T0100043,C05023,P0067,S014,2023-12-26,5,Positive,"Will definitely buy again, very satisfied."
R05975,T0012640,C00604,P0192,S011,2022-04-17,3,Neutral,Met my basic expectations.
R05976,T0071710,C01244,P0079,S014,2023-06-21,1,Negative,"Worst purchase ever, do not recommend."
R05977,T0002993,C09803,P0043,S013,2022-01-28,3,Neutral,"Average experience, could be better."
R05978,T0004897,C01315,P0120,S016,2022-02-14,1,Negative,Product broke after one week of use.
R05979,T0085509,C02130,P0013,S021,2023-10-03,3,Neutral,Met my basic expectations.
R05980,T0083425,C04307,P0126,S005,2023-09-19,5,Positive,"Will definitely buy again, very satisfied."
R05981,T0085832,C01391,P0054,S005,2023-10-05,5,Positive,"Great value for money, highly recommend."
R05982,T0012039,C07059,P0215,S007,2022-04-13,4,Positive,Incredibly impressed with this item.
R05983,T0045967,C02480,P0096,S007,2022-12-09,5,Positive,Best purchase I've made this year.
R05984,T0051211,C09054,P0159,S021,2023-01-08,3,Neutral,Met my basic expectations.
R05985,T0034942,C05902,P0189,S015,2022-10-04,4,Positive,"Amazing product, exceeded my expectations!"
R05986,T0090449,C03583,P0217,S011,2023-11-04,3,Neutral,Met my basic expectations.
R05987,T0003157,C08908,P0223,S025,2022-01-29,5,Positive,"Great value for money, highly recommend."
R05988,T0037886,C00628,P0162,S008,2022-10-23,5,Positive,Outstanding service and product quality!
R05989,T0005708,C05252,P0049,S018,2022-02-22,2,Negative,"Worst purchase ever, do not recommend."
R05990,T0114815,C02878,P0178,S019,2024-04-25,4,Positive,"Great value for money, highly recommend."
R05991,T0086530,C00479,P0115,S003,2023-10-10,3,Neutral,"Product works fine, delivery was slow."
R05992,T0095921,C04262,P0115,S008,2023-12-05,3,Neutral,"Decent product, does what it says."
R05993,T0001314,C03646,P0044,S003,2022-01-12,5,Positive,Incredibly impressed with this item.
R05994,T0081695,C08029,P0031,S020,2023-09-06,5,Positive,Outstanding service and product quality!
R05995,T0072754,C00134,P0067,S003,2023-06-28,4,Positive,Fast shipping and excellent quality.
R05996,T0050741,C02040,P0001,S009,2023-01-04,3,Neutral,Nothing special but gets the job done.
R05997,T0009318,C08348,P0203,S016,2022-03-24,3,Neutral,"Product works fine, delivery was slow."
R05998,T0097122,C02428,P0012,S003,2023-12-11,4,Positive,"Amazing product, exceeded my expectations!"
R05999,T0030304,C00259,P0170,S014,2022-09-01,3,Neutral,Nothing special but gets the job done.
R06000,T0102084,C01375,P0106,S015,2024-01-09,4,Positive,Best purchase I've made this year.
R06001,T0016234,C05075,P0098,S003,2022-05-14,3,Neutral,"Decent product, does what it says."
R06002,T0043995,C05709,P0152,S005,2022-11-28,1,Negative,"Not as described, very misleading."
R06003,T0061018,C00620,P0053,S013,2023-04-02,2,Negative,Product broke after one week of use.
R06004,T0069644,C07594,P0001,S003,2023-06-06,3,Neutral,"Average experience, could be better."
R06005,T0094497,C01673,P0027,S025,2023-11-28,5,Positive,"Will definitely buy again, very satisfied."
R06006,T0085143,C05552,P0208,S022,2023-10-01,1,Negative,Extremely unhappy with this product.
R06007,T0124213,C04165,P0142,S020,2024-07-02,4,Positive,"Will definitely buy again, very satisfied."
R06008,T0141553,C03903,P0129,S003,2024-11-08,3,Neutral,Met my basic expectations.
R06009,T0080997,C09941,P0189,S020,2023-08-31,5,Positive,"Great value for money, highly recommend."
R06010,T0022258,C07778,P0115,S009,2022-06-27,1,Negative,"Terrible quality, complete waste of money."
R06011,T0076276,C01139,P0132,S006,2023-07-25,3,Neutral,Nothing special but gets the job done.
R06012,T0119000,C04802,P0156,S019,2024-05-26,3,Neutral,"Product works fine, delivery was slow."
R06013,T0047864,C08742,P0050,S019,2022-12-18,5,Positive,"Will definitely buy again, very satisfied."
R06014,T0114305,C09936,P0065,S010,2024-04-22,3,Neutral,"Product works fine, delivery was slow."
R06015,T0010680,C08777,P0084,S008,2022-04-03,3,Neutral,Nothing special but gets the job done.
R06016,T0137357,C09774,P0016,S016,2024-10-12,3,Neutral,Met my basic expectations.
R06017,T0129933,C05980,P0032,S001,2024-08-17,5,Positive,Fast shipping and excellent quality.
R06018,T0048904,C03097,P0031,S013,2022-12-24,4,Positive,Outstanding service and product quality!
R06019,T0121542,C05115,P0214,S008,2024-06-13,5,Positive,Outstanding service and product quality!
R06020,T0143006,C00711,P0145,S009,2024-11-16,4,Positive,"Great value for money, highly recommend."
R06021,T0076649,C03712,P0195,S008,2023-07-28,5,Positive,"Will definitely buy again, very satisfied."
R06022,T0141207,C00233,P0006,S014,2024-11-06,4,Positive,Best purchase I've made this year.
R06023,T0131752,C03698,P0226,S025,2024-09-01,4,Positive,"Amazing product, exceeded my expectations!"
R06024,T0122956,C08439,P0004,S011,2024-06-23,4,Positive,Fast shipping and excellent quality.
R06025,T0141141,C09270,P0077,S012,2024-11-06,5,Positive,Best purchase I've made this year.
R06026,T0096642,C04679,P0049,S015,2023-12-09,1,Negative,Product broke after one week of use.
R06027,T0013815,C01813,P0060,S008,2022-04-26,5,Positive,"Amazing product, exceeded my expectations!"
R06028,T0109721,C07675,P0117,S025,2024-03-17,4,Positive,"Great value for money, highly recommend."
R06029,T0094618,C00763,P0151,S001,2023-11-28,4,Positive,"Will definitely buy again, very satisfied."
R06030,T0043573,C05413,P0134,S006,2022-11-26,3,Neutral,Met my basic expectations.
R06031,T0034867,C06628,P0196,S001,2022-10-03,2,Negative,"Poor customer service, won't buy again."
R06032,T0028050,C05801,P0036,S021,2022-08-13,5,Positive,Best purchase I've made this year.
R06033,T0059083,C03771,P0211,S022,2023-03-18,5,Positive,"Great value for money, highly recommend."
R06034,T0113009,C04500,P0214,S019,2024-04-11,2,Negative,"Not as described, very misleading."
R06035,T0117052,C02222,P0006,S006,2024-05-12,4,Positive,Fast shipping and excellent quality.
R06036,T0065094,C07272,P0042,S019,2023-05-04,4,Positive,Best purchase I've made this year.
R06037,T0100782,C09441,P0221,S016,2023-12-30,5,Positive,Best purchase I've made this year.
R06038,T0004524,C06239,P0193,S024,2022-02-11,4,Positive,Outstanding service and product quality!
R06039,T0121178,C03050,P0002,S004,2024-06-10,2,Negative,Extremely unhappy with this product.
R06040,T0079409,C08754,P0036,S008,2023-08-19,4,Positive,"Amazing product, exceeded my expectations!"
R06041,T0037304,C02767,P0133,S021,2022-10-19,2,Negative,Very disappointed with the quality.
R06042,T0044433,C08073,P0138,S004,2022-12-01,2,Negative,Extremely unhappy with this product.
R06043,T0014961,C00844,P0113,S021,2022-05-05,4,Positive,Fast shipping and excellent quality.
R06044,T0102143,C01543,P0096,S017,2024-01-10,4,Positive,Outstanding service and product quality!
R06045,T0011960,C06891,P0129,S006,2022-04-12,4,Positive,"Will definitely buy again, very satisfied."
R06046,T0085256,C02415,P0164,S002,2023-10-01,4,Positive,Fast shipping and excellent quality.
R06047,T0065426,C08327,P0003,S024,2023-05-06,4,Positive,"Amazing product, exceeded my expectations!"
R06048,T0085861,C09871,P0159,S024,2023-10-06,3,Neutral,Met my basic expectations.
R06049,T0099497,C08751,P0217,S012,2023-12-23,4,Positive,"Great value for money, highly recommend."
R06050,T0005132,C06501,P0191,S023,2022-02-17,1,Negative,"Arrived damaged, very frustrating experience."
R06051,T0130543,C08592,P0080,S007,2024-08-22,5,Positive,"Great value for money, highly recommend."
R06052,T0131520,C05393,P0149,S016,2024-08-30,3,Neutral,"Decent product, does what it says."
R06053,T0144423,C07145,P0160,S024,2024-11-24,2,Negative,Very disappointed with the quality.
R06054,T0088851,C00760,P0096,S021,2023-10-25,4,Positive,"Great value for money, highly recommend."
R06055,T0063442,C00034,P0181,S003,2023-04-21,4,Positive,"Will definitely buy again, very satisfied."
R06056,T0042634,C00520,P0047,S017,2022-11-21,5,Positive,Fast shipping and excellent quality.
R06057,T0062465,C06419,P0088,S011,2023-04-13,5,Positive,Fast shipping and excellent quality.
R06058,T0125228,C05987,P0210,S003,2024-07-10,5,Positive,Best purchase I've made this year.
R06059,T0079034,C05058,P0113,S025,2023-08-16,5,Positive,"Will definitely buy again, very satisfied."
R06060,T0094085,C06989,P0046,S007,2023-11-25,5,Positive,"Will definitely buy again, very satisfied."
R06061,T0036203,C06974,P0214,S006,2022-10-12,1,Negative,"Arrived damaged, very frustrating experience."
R06062,T0059730,C03177,P0064,S017,2023-03-23,5,Positive,Outstanding service and product quality!
R06063,T0118874,C02658,P0100,S012,2024-05-25,5,Positive,Outstanding service and product quality!
R06064,T0071080,C07183,P0058,S008,2023-06-16,5,Positive,"Great value for money, highly recommend."
R06065,T0002362,C09187,P0026,S014,2022-01-22,5,Positive,Fast shipping and excellent quality.
R06066,T0083840,C05262,P0074,S002,2023-09-22,5,Positive,Best purchase I've made this year.
R06067,T0075304,C09590,P0158,S002,2023-07-18,1,Negative,"Not as described, very misleading."
R06068,T0105952,C06471,P0190,S004,2024-02-13,4,Positive,Incredibly impressed with this item.
R06069,T0071705,C04370,P0178,S023,2023-06-20,4,Positive,Best purchase I've made this year.
R06070,T0015540,C09891,P0096,S010,2022-05-10,5,Positive,"Will definitely buy again, very satisfied."
R06071,T0058086,C00513,P0195,S015,2023-03-10,4,Positive,"Amazing product, exceeded my expectations!"
R06072,T0011943,C04310,P0211,S018,2022-04-12,5,Positive,"Perfect for my needs, love the quality."
R06073,T0135383,C02046,P0093,S019,2024-09-28,3,Neutral,OK quality for the price.
R06074,T0012433,C05910,P0144,S013,2022-04-15,4,Positive,Incredibly impressed with this item.
R06075,T0008450,C09195,P0091,S020,2022-03-16,5,Positive,"Perfect for my needs, love the quality."
R06076,T0138219,C08113,P0139,S006,2024-10-18,3,Neutral,Nothing special but gets the job done.
R06077,T0063137,C04557,P0021,S018,2023-04-18,5,Positive,"Perfect for my needs, love the quality."
R06078,T0062023,C05602,P0074,S008,2023-04-10,5,Positive,"Perfect for my needs, love the quality."
R06079,T0013284,C00899,P0207,S014,2022-04-22,2,Negative,Very disappointed with the quality.
R06080,T0062962,C00267,P0219,S003,2023-04-17,4,Positive,"Great value for money, highly recommend."
R06081,T0022131,C00319,P0041,S015,2022-06-27,3,Neutral,"Decent product, does what it says."
R06082,T0089182,C09380,P0063,S014,2023-10-27,5,Positive,"Will definitely buy again, very satisfied."
R06083,T0112990,C08496,P0048,S014,2024-04-11,5,Positive,"Amazing product, exceeded my expectations!"
R06084,T0110680,C05381,P0011,S003,2024-03-25,4,Positive,"Will definitely buy again, very satisfied."
R06085,T0077954,C00534,P0097,S024,2023-08-08,5,Positive,Fast shipping and excellent quality.
R06086,T0014392,C03623,P0031,S007,2022-04-30,5,Positive,"Great value for money, highly recommend."
R06087,T0140885,C05804,P0085,S006,2024-11-04,5,Positive,"Great value for money, highly recommend."
R06088,T0067713,C09147,P0219,S024,2023-05-22,2,Negative,"Poor customer service, won't buy again."
R06089,T0024211,C02278,P0148,S018,2022-07-12,3,Neutral,"Average experience, could be better."
R06090,T0040865,C03166,P0147,S010,2022-11-10,4,Positive,Outstanding service and product quality!
R06091,T0053563,C05762,P0166,S015,2023-01-29,5,Positive,"Amazing product, exceeded my expectations!"
R06092,T0089458,C09815,P0198,S022,2023-10-29,1,Negative,"Arrived damaged, very frustrating experience."
R06093,T0036512,C06530,P0090,S023,2022-10-14,3,Neutral,"Average experience, could be better."
R06094,T0041279,C07854,P0066,S003,2022-11-13,4,Positive,Incredibly impressed with this item.
R06095,T0030116,C03572,P0100,S003,2022-08-30,1,Negative,"Arrived damaged, very frustrating experience."
R06096,T0108041,C06830,P0214,S014,2024-03-03,4,Positive,"Perfect for my needs, love the quality."
R06097,T0025221,C01292,P0113,S009,2022-07-19,5,Positive,"Perfect for my needs, love the quality."
R06098,T0043092,C04741,P0221,S005,2022-11-23,5,Positive,Incredibly impressed with this item.
R06099,T0051604,C04272,P0001,S023,2023-01-12,2,Negative,"Worst purchase ever, do not recommend."
R06100,T0025190,C07080,P0193,S016,2022-07-19,2,Negative,"Not as described, very misleading."
R06101,T0133198,C05711,P0127,S006,2024-09-12,2,Negative,Product broke after one week of use.
R06102,T0128161,C05266,P0174,S009,2024-08-02,4,Positive,Outstanding service and product quality!
R06103,T0109543,C05189,P0025,S023,2024-03-15,1,Negative,"Poor customer service, won't buy again."
R06104,T0135022,C05220,P0174,S019,2024-09-26,4,Positive,Fast shipping and excellent quality.
R06105,T0034020,C01166,P0193,S011,2022-09-27,5,Positive,Fast shipping and excellent quality.
R06106,T0129893,C08048,P0224,S012,2024-08-16,5,Positive,Best purchase I've made this year.
R06107,T0137168,C06384,P0209,S005,2024-10-11,5,Positive,Outstanding service and product quality!
R06108,T0115805,C02979,P0157,S014,2024-05-03,3,Neutral,"Average experience, could be better."
R06109,T0083135,C08751,P0112,S010,2023-09-16,5,Positive,Fast shipping and excellent quality.
R06110,T0071688,C07295,P0069,S016,2023-06-20,2,Negative,Extremely unhappy with this product.
R06111,T0107566,C08386,P0143,S025,2024-02-29,5,Positive,Fast shipping and excellent quality.
R06112,T0011123,C02543,P0046,S003,2022-04-06,4,Positive,Incredibly impressed with this item.
R06113,T0021177,C09707,P0069,S025,2022-06-20,2,Negative,"Terrible quality, complete waste of money."
R06114,T0031691,C05765,P0198,S006,2022-09-11,4,Positive,"Perfect for my needs, love the quality."
R06115,T0006397,C03798,P0016,S006,2022-02-28,3,Neutral,"Product works fine, delivery was slow."
R06116,T0042788,C02066,P0151,S008,2022-11-22,3,Neutral,OK quality for the price.
R06117,T0123735,C09054,P0080,S009,2024-06-29,4,Positive,Best purchase I've made this year.
R06118,T0124620,C02954,P0145,S025,2024-07-05,3,Neutral,"Average experience, could be better."
R06119,T0006153,C05094,P0177,S014,2022-02-26,5,Positive,Outstanding service and product quality!
R06120,T0017750,C08143,P0067,S009,2022-05-26,2,Negative,"Worst purchase ever, do not recommend."
R06121,T0058224,C05628,P0061,S018,2023-03-11,5,Positive,Incredibly impressed with this item.
R06122,T0081225,C06255,P0065,S013,2023-09-02,5,Positive,Best purchase I've made this year.
R06123,T0001690,C03589,P0220,S001,2022-01-16,4,Positive,"Great value for money, highly recommend."
R06124,T0099785,C06282,P0122,S016,2023-12-25,4,Positive,"Amazing product, exceeded my expectations!"
R06125,T0086166,C08871,P0157,S022,2023-10-08,3,Neutral,Met my basic expectations.
R06126,T0115993,C00640,P0151,S003,2024-05-04,1,Negative,Extremely unhappy with this product.
R06127,T0060245,C04140,P0107,S014,2023-03-27,3,Neutral,Nothing special but gets the job done.
R06128,T0019873,C07729,P0165,S019,2022-06-10,4,Positive,"Perfect for my needs, love the quality."
R06129,T0023146,C01012,P0016,S013,2022-07-03,2,Negative,"Not as described, very misleading."
R06130,T0118487,C05776,P0206,S017,2024-05-22,4,Positive,"Perfect for my needs, love the quality."
R06131,T0028347,C05579,P0058,S012,2022-08-15,5,Positive,"Perfect for my needs, love the quality."
R06132,T0127622,C02304,P0181,S008,2024-07-28,5,Positive,Best purchase I've made this year.
R06133,T0039034,C06778,P0187,S006,2022-10-30,5,Positive,Best purchase I've made this year.
R06134,T0021133,C00432,P0135,S005,2022-06-19,3,Neutral,OK quality for the price.
R06135,T0131684,C05818,P0089,S001,2024-09-01,5,Positive,"Will definitely buy again, very satisfied."
R06136,T0073523,C03258,P0019,S007,2023-07-03,5,Positive,Outstanding service and product quality!
R06137,T0151506,C02261,P0169,S004,2024-12-31,3,Neutral,Nothing special but gets the job done.
R06138,T0025246,C00925,P0006,S003,2022-07-19,1,Negative,"Worst purchase ever, do not recommend."
R06139,T0093422,C05849,P0090,S006,2023-11-22,2,Negative,"Not as described, very misleading."
R06140,T0039494,C07586,P0081,S005,2022-11-02,5,Positive,Fast shipping and excellent quality.
R06141,T0125685,C07261,P0200,S013,2024-07-13,3,Neutral,"Decent product, does what it says."
R06142,T0074552,C01087,P0134,S016,2023-07-12,5,Positive,"Great value for money, highly recommend."
R06143,T0142809,C04952,P0036,S017,2024-11-15,5,Positive,"Amazing product, exceeded my expectations!"
R06144,T0144711,C05782,P0199,S001,2024-11-26,1,Negative,"Worst purchase ever, do not recommend."
R06145,T0137174,C09047,P0045,S009,2024-10-11,1,Negative,Very disappointed with the quality.
R06146,T0137722,C07556,P0021,S015,2024-10-14,1,Negative,Product broke after one week of use.
R06147,T0024471,C02143,P0047,S019,2022-07-14,5,Positive,Fast shipping and excellent quality.
R06148,T0128494,C03782,P0212,S010,2024-08-04,2,Negative,"Not as described, very misleading."
R06149,T0047560,C02495,P0151,S021,2022-12-17,1,Negative,Product broke after one week of use.
R06150,T0006096,C09507,P0052,S024,2022-02-25,5,Positive,Incredibly impressed with this item.
R06151,T0018698,C01198,P0195,S008,2022-06-02,4,Positive,Best purchase I've made this year.
R06152,T0049316,C06903,P0149,S025,2022-12-26,3,Neutral,Nothing special but gets the job done.
R06153,T0079803,C03678,P0100,S003,2023-08-22,5,Positive,Incredibly impressed with this item.
R06154,T0135115,C05090,P0170,S017,2024-09-26,1,Negative,Extremely unhappy with this product.
R06155,T0147823,C00244,P0177,S019,2024-12-12,4,Positive,Outstanding service and product quality!
R06156,T0046849,C06475,P0061,S017,2022-12-13,3,Neutral,"Product works fine, delivery was slow."
R06157,T0081642,C05111,P0011,S004,2023-09-05,3,Neutral,"Decent product, does what it says."
R06158,T0066815,C09356,P0001,S004,2023-05-16,5,Positive,Best purchase I've made this year.
R06159,T0049011,C09250,P0225,S018,2022-12-24,1,Negative,"Terrible quality, complete waste of money."
R06160,T0043152,C07904,P0097,S024,2022-11-24,5,Positive,"Will definitely buy again, very satisfied."
R06161,T0111367,C01578,P0063,S003,2024-03-30,5,Positive,"Amazing product, exceeded my expectations!"
R06162,T0144085,C00356,P0047,S014,2024-11-22,4,Positive,Fast shipping and excellent quality.
R06163,T0021942,C08330,P0126,S014,2022-06-25,4,Positive,Best purchase I've made this year.
R06164,T0095124,C00955,P0063,S021,2023-12-01,3,Neutral,"Product works fine, delivery was slow."
R06165,T0117893,C03097,P0093,S020,2024-05-18,1,Negative,Extremely unhappy with this product.
R06166,T0080791,C00572,P0109,S009,2023-08-30,4,Positive,"Perfect for my needs, love the quality."
R06167,T0013126,C02101,P0175,S008,2022-04-20,5,Positive,"Amazing product, exceeded my expectations!"
R06168,T0052984,C01818,P0195,S011,2023-01-24,4,Positive,Fast shipping and excellent quality.
R06169,T0065518,C03785,P0078,S004,2023-05-07,3,Neutral,"Average experience, could be better."
R06170,T0150237,C06741,P0036,S005,2024-12-24,1,Negative,"Not as described, very misleading."
R06171,T0095860,C03697,P0211,S022,2023-12-05,3,Neutral,"Average experience, could be better."
R06172,T0082701,C05775,P0161,S024,2023-09-13,3,Neutral,OK quality for the price.
R06173,T0133611,C08784,P0032,S009,2024-09-15,5,Positive,Best purchase I've made this year.
R06174,T0032385,C09350,P0160,S025,2022-09-16,5,Positive,Best purchase I've made this year.
R06175,T0050281,C07479,P0194,S009,2022-12-31,3,Neutral,Nothing special but gets the job done.
R06176,T0132159,C02189,P0194,S009,2024-09-04,3,Neutral,Met my basic expectations.
R06177,T0081006,C06030,P0189,S022,2023-09-01,3,Neutral,"Product works fine, delivery was slow."
R06178,T0122322,C05244,P0098,S014,2024-06-19,1,Negative,Product broke after one week of use.
R06179,T0050572,C03709,P0050,S007,2023-01-02,3,Neutral,"Product works fine, delivery was slow."
R06180,T0104625,C07573,P0147,S024,2024-02-02,3,Neutral,"Average experience, could be better."
R06181,T0037817,C06779,P0056,S012,2022-10-23,1,Negative,"Poor customer service, won't buy again."
R06182,T0135786,C06766,P0033,S019,2024-10-01,2,Negative,Product broke after one week of use.
R06183,T0014995,C02776,P0029,S012,2022-05-05,5,Positive,"Amazing product, exceeded my expectations!"
R06184,T0060056,C08735,P0116,S025,2023-03-26,5,Positive,Best purchase I've made this year.
R06185,T0099470,C07184,P0113,S011,2023-12-23,5,Positive,Fast shipping and excellent quality.
R06186,T0141397,C05481,P0081,S007,2024-11-07,3,Neutral,"Product works fine, delivery was slow."
R06187,T0102358,C01344,P0026,S010,2024-01-12,5,Positive,Incredibly impressed with this item.
R06188,T0102025,C07871,P0094,S003,2024-01-09,5,Positive,Incredibly impressed with this item.
R06189,T0055895,C04320,P0164,S018,2023-02-19,4,Positive,Incredibly impressed with this item.
R06190,T0010575,C07057,P0190,S011,2022-04-02,3,Neutral,Met my basic expectations.
R06191,T0087233,C00345,P0045,S016,2023-10-15,5,Positive,Outstanding service and product quality!
R06192,T0105405,C04213,P0078,S006,2024-02-09,4,Positive,Incredibly impressed with this item.
R06193,T0044019,C01698,P0100,S025,2022-11-29,4,Positive,"Great value for money, highly recommend."
R06194,T0080720,C05624,P0083,S023,2023-08-29,3,Neutral,Nothing special but gets the job done.
R06195,T0044763,C03661,P0129,S024,2022-12-03,5,Positive,"Will definitely buy again, very satisfied."
R06196,T0000523,C01420,P0068,S004,2022-01-06,4,Positive,Outstanding service and product quality!
R06197,T0085898,C09123,P0025,S005,2023-10-06,3,Neutral,Nothing special but gets the job done.
R06198,T0065155,C02388,P0001,S024,2023-05-04,5,Positive,Incredibly impressed with this item.
R06199,T0106666,C05725,P0223,S018,2024-02-21,5,Positive,"Will definitely buy again, very satisfied."
R06200,T0103240,C08034,P0027,S025,2024-01-21,3,Neutral,"Decent product, does what it says."
R06201,T0055056,C07008,P0108,S003,2023-02-11,4,Positive,Best purchase I've made this year.
R06202,T0004194,C06185,P0180,S024,2022-02-07,3,Neutral,Nothing special but gets the job done.
R06203,T0024346,C06695,P0103,S005,2022-07-13,5,Positive,Fast shipping and excellent quality.
R06204,T0140369,C06123,P0054,S005,2024-11-01,5,Positive,"Great value for money, highly recommend."
R06205,T0013696,C05560,P0019,S023,2022-04-25,3,Neutral,Nothing special but gets the job done.
R06206,T0078508,C01054,P0163,S009,2023-08-12,3,Neutral,"Average experience, could be better."
R06207,T0006105,C09235,P0119,S004,2022-02-25,4,Positive,Incredibly impressed with this item.
R06208,T0151270,C05668,P0120,S010,2024-12-29,4,Positive,"Will definitely buy again, very satisfied."
R06209,T0101057,C08745,P0043,S013,2023-12-31,3,Neutral,"Average experience, could be better."
R06210,T0022649,C01212,P0222,S001,2022-06-30,3,Neutral,Nothing special but gets the job done.
R06211,T0073287,C05520,P0193,S021,2023-07-02,5,Positive,Incredibly impressed with this item.
R06212,T0111205,C06983,P0137,S014,2024-03-28,3,Neutral,OK quality for the price.
R06213,T0073976,C09728,P0083,S020,2023-07-07,5,Positive,"Great value for money, highly recommend."
R06214,T0081556,C07238,P0078,S022,2023-09-05,4,Positive,Outstanding service and product quality!
R06215,T0080595,C09303,P0145,S011,2023-08-28,4,Positive,Incredibly impressed with this item.
R06216,T0050747,C00243,P0119,S020,2023-01-04,5,Positive,"Amazing product, exceeded my expectations!"
R06217,T0006316,C07108,P0133,S010,2022-02-27,4,Positive,Fast shipping and excellent quality.
R06218,T0052277,C05183,P0147,S012,2023-01-17,5,Positive,"Will definitely buy again, very satisfied."
R06219,T0037919,C02281,P0076,S021,2022-10-23,5,Positive,Incredibly impressed with this item.
